1606730537,27.759
1606730547,26.6776
1606730557,30.8204
1606730567,31.2487
1606730577,26.6004
1606730587,27.6326
1606730597,32.8145
1606730607,25.0978
1606730617,18.6484
1606730627,27.7344
1606730637,29.7531
1606730647,27.4325
1606730657,28.2715
1606730667,26.6601
1606730677,27.0533
1606730687,27.3447
1606730697,29.7636
1606730707,28.6683
1606730717,28.4295
1606730727,30.5255
1606730737,28.8087
1606730747,25.2242
1606730757,28.5173
1606730767,27.9907
1606730777,28.4787
1606730787,29.5916
1606730797,28.4014
1606730807,26.9901
1606730817,25.649
1606730827,29.8619
1606730837,24.694
1606730847,26.0036
1606730857,29.7812
1606730867,26.3441
1606730877,25.1715
1606730887,27.9134
1606730897,25.2031
1606730907,29.8689
1606730917,29.0439
1606730927,26.4038
1606730937,26.8497
1606730947,29.4161
1606730957,27.5132
1606730967,31.3365
1606730977,25.5647
1606730987,27.7028
1606730997,26.6601
1606731007,24.4412
1606731017,32.2668
1606731027,30.0761
1606731037,31.3786
1606754574,28.4436
1606754584,27.3517
1606754594,29.2124
1606754604,28.0504
1606754614,24.8555
1606754624,28.4822
1606754634,29.1457
1606754644,32.4634
1606754654,28.1311
1606754664,28.3382
1606754674,26.0948
1606754684,28.3207
1606754694,28.6823
1606754704,32.6003
1606754714,28.7982
1606754724,28.763
1606754734,26.3511
1606754744,28.5384
1606754754,27.0322
1606754764,27.3412
1606754774,28.1311
1606754784,33.6817
1606754794,27.8678
1606754804,30.5571
1606754814,25.9544
1606754824,29.5003
1606754834,26.8848
1606754844,27.8151
1606754854,28.3558
1606754864,24.0551
1606754874,28.6261
1606754884,26.2598
1606754894,34.921
1606754904,26.6179
1606754914,31.67
1606754924,28.1978
1606754934,31.354
1606754944,30.4904
1606754954,27.5097
1606754964,30.8169
1606754974,25.3821
1606754984,27.6466
1606754994,27.4044
1606755004,28.1873
1606755014,26.797
1606755024,27.1972
1606755034,23.7637
1606755044,29.7004
1606755054,25.5261
1606755064,26.9725
1606755074,25.5472
1606755084,24.9679
1606755094,34.0889
1606755104,23.1458
1606755114,29.1352
1606755124,31.4242
1606755134,25.0416
1606755144,27.7554
1606755154,27.4219
1606755164,25.3505
1606755174,25.828
1606755184,29.711
1606755194,29.9146
1606755204,30.9187
1606755214,27.9345
1606755224,27.6361
1606755234,24.8696
1606755244,29.1352
1606755254,29.0123
1606755264,31.3891
1606755274,28.8473
1606755284,27.3833
1606755294,26.8707
1606755304,25.34
1606755314,27.6712
1606755324,28.1978
1606755334,29.8725
1606755344,26.7549
1606755354,25.0907
1606755364,26.3722
1606755374,27.1586
1606755384,25.2277
1606755394,36.1849
1606755404,29.5424
1606755414,27.6291
1606755424,28.763
1606755434,28.9105
1606755444,30.6835
1606755454,32.818
1606755464,29.9462
