experiment,differential_evolution,firefly_algo,particle_swarm,som_algorithm,tlbo_algorithm
0,25.197880467137075,169.66348689430419,0.8171057825952383,84.55288815391371,0.23344198080248424
1,30.339894308609423,186.93458742247515,1.070552893162471,62.091039112479756,0.12235281275701389
2,23.042875450487674,173.52587248233442,1.1331217368026105,83.23503912982109,0.28980503897225723
3,31.930628265126682,180.84495422280105,1.3344376483647746,67.59289908019691,0.8470126181130828
4,29.988848314787596,185.5866310161458,1.0682665725136982,70.82411407646921,0.4988467734154179
5,27.50951244397839,161.2991975917775,1.401688846714953,76.0690175563026,0.0619211227965396
6,25.485220793077055,190.57054206745758,1.083196522663949,64.40562704558366,0.19692554480705773
7,25.366781736189857,190.3513322266777,1.125541970505217,72.13980042418659,0.6625444918338669
8,34.74415905275265,163.04980936094412,1.613591073397773,58.843502789596535,0.29563068944190934
9,25.02719042184218,169.35067360637902,1.2817239203142352,72.83180960161786,0.30728067337737247
10,31.49804027213844,135.66951186946045,1.0354892483390523,88.41541711516335,0.8103725498838729
11,30.8415778230757,159.77422844393882,1.3702775832616052,67.43945937526168,0.23583276488027977
12,35.02220125338948,182.9390020135368,1.8925355831656616,75.11900651002018,0.40259528910312614
13,27.908184802333007,175.59517832271834,3.106781434949877,72.90691863346886,0.21427028571960208
14,28.72144200209625,167.0547661756634,0.8350701828294355,68.70075430038426,0.4310488245981095
15,37.10447049527657,155.63264423944446,0.6836331897208139,58.77677682736719,0.6139243898723142
16,52.193868398247105,185.41330283510175,0.8841024373361497,74.61487604505267,0.35032603830027315
17,30.931804609401333,144.77447553474232,0.913367064006158,60.81397645963341,0.8388774619643194
18,25.289146152447184,171.12889172495576,2.241046743015733,82.28619160252151,0.26252353453281735
19,26.3875653510283,147.2379609884348,0.8766902091144733,70.54288204322309,0.07381494009171981
20,26.40254280612958,173.57104699637372,1.6731492860483093,61.1134883580806,0.1756901524067915
21,31.78326497127285,202.38478484009232,1.2078925207995332,60.67265905727304,0.39652183684604436
22,34.953745250834274,189.58844757841422,1.5272769359539349,60.214981531182275,0.17510426656175823
23,27.24858734151482,212.48272885572274,0.4189607788636803,84.0200774676652,0.23912623591507914
24,28.47721652738129,156.8014513941509,0.6288176681623122,74.13133254352496,0.24223309491508316
25,34.120829226280456,194.65187165605258,1.1154760146376324,67.2297746687545,0.249442775175676
26,24.195845045612913,168.95821443956893,1.8174084178946226,69.9813611638042,0.2579066469990445
27,25.84385130159518,186.2109209841267,1.538596035662362,55.747523200376534,0.27847928704148356
28,24.63666983108793,140.0184755356049,1.3393083817285105,79.52172667007028,0.19054491547873295
29,29.58580849744602,186.29844113694722,1.1080561222892564,69.31710211485735,0.3034226419636161
